"V1" "V2" "V3" "V4"
0.240098142167684 -0.154246076693648 -0.24660797658444 -0.579767558892549
0.16669650476747 0.548719464367748 -0.356157049916315 -0.161805195878888
0.795264909451246 0.793681376620745 -0.714538974847233 0.252389985762379
0.956187926274979 0.187142101687628 -1.87977765757438 -2.47724031203509
0.429606240476565 -0.755370896823523 -0.385470679081848 -1.21369748825191
0.00959679445753131 -0.143174677091631 0.225539005836037 -0.0182349450835127
-0.00968228436781064 -0.0667473787773447 0.485097242699548 -0.570986768333175
0.22442892400626 -0.0992441367670796 -0.413470853998267 -0.73743667807106
0.938018619312209 -0.35426187380516 -1.56653542913321 -0.0736073334084435
0.463502851691317 0.335138481771503 0.0116398451252292 -0.0587833443576224
0.392398089872558 -0.559671403420516 -0.58814848846046 -0.731387707912713
0.071734088813235 0.178360008025491 0.19607921775483 -0.998165208651469
0.651361987860024 -1.16672131313963 -0.707574771259553 -1.52684440677173
0.479859477384597 -0.403434596121802 -2.32075037488624 -0.911559087176958
-0.0760129209423001 0.482479263438332 -0.307077719315505 -0.444762832661133
-0.277987507482333 1.6042463286359 -0.102033054454696 0.218746500080847
-0.131923397950202 0.0752033278658631 0.743481862826395 -0.614359689939349
0.693332320826476 -0.439250522959272 -0.714048164917173 -0.663647780880859
0.742921577093917 -0.556515422186913 -1.82171638738248 -0.943389927673742
1.09106604549262 -0.834588883210546 -1.89214286941484 -1.15116264440157
1.01530192041718 -0.102344533389577 -0.808804770129674 -0.527043889115146
-0.151370578945626 -0.282200731845366 1.61557438794931 0.695947835226622
-0.0664200396343904 0.995938031353467 -0.424043391349588 -0.744581242972873
-0.355417691782635 0.929224664168787 -0.275578348089302 -0.217991906088457
0.246504625943272 0.486762295178916 0.353383448762683 0.00322441971785026
0.307627092999562 -1.01785618337101 -1.05976408929321 -0.0761061785517603
-0.448252369748487 3.3434586295864 2.09736272664618 1.53669550300837
0.834423090617247 -1.24027615797908 -0.557126004161625 -1.67381625478527
1.22335870819191 -0.371533459938438 -2.6890353452742 -1.50073291343771
2.40725319528824 -0.669463074068219 -2.11721050454216 -0.224240044925928
1.13137032328774 -1.04005988356138 -1.6542252691885 0.331799200632808
-0.834371213193546 0.659655080700985 1.42567248865672 0.928663605871597
1.74785495737146 1.82356232785579 2.17482935210915 1.03969283178375
1.15660003139261 -2.6141242082861 -2.40205127442681 -0.913629955106692
-0.607809174539361 0.161530154155756 -0.517994080624918 0.225049542551786
0.963439606956201 0.534145283081792 1.6222913448231 0.673500811034417
1.04852621455613 -1.11814659616229 -1.39419943979003 -1.75982530193368
0.815550020607935 -0.722530626894103 -3.35423619372012 1.21217619910413
0.170899941493052 0.489150111010918 1.75476223664269 1.15643463294718
-1.46896388807142 0.924606737683749 1.77323451875395 -0.838325980131363
0.0948689360935663 1.52350139901224 -0.351424404853349 0.17106279358667
0.293963715771082 -1.81877834641798 -1.25207919485841 -0.404737553911893
0.164980750420635 -0.561585513715362 -1.07292022083765 0.235076772048532
-0.634332497941707 2.13791693480757 1.89938234530248 0.389507291740926
-0.153333027657738 0.889278018104615 1.10403876000817 -0.217491278934923
0.626307005909013 -0.860521201839101 0.852779966403342 -0.337822076359094
0.643574117947234 -0.216469725401352 0.176978511868739 0.275056798589894
0.0799283796981863 0.389398319576991 1.06548913380528 0.179435227483308
-0.0500117280610317 1.48019682010917 -2.54372188825394 1.5785413882164
-0.401425236126512 -1.01229691936404 0.896888706826133 -1.30704893354027
0.675445048014659 -1.65160780821138 -0.00905666514726122 0.384747740931265
0.86210291316384 1.70481066851496 -1.42796657219532 -0.146113904975982
0.706967585686329 0.290904149161716 0.524205237992704 0.701929148410798
-0.334039362700894 -2.28933384093219 3.98463901912481 -3.33637823584918
0.613385903840713 1.96169794929667 -1.63073654710166 0.556026796038812
-0.167225863544898 0.981358496965362 1.1495473970139 1.11287547082711
-0.34138270505401 -0.758668710618852 -0.20309468315471 2.24045168856286
-0.211649456571009 -0.136154308142191 0.49674988286259 0.133883743966929
1.82222049333164 -0.362755625637751 -1.79445700585359 -0.667463770088074
0.601266480405363 -1.05661482694631 0.0300395638468158 -2.34545331388808
-0.13556292229906 1.69854309065547 0.733771230701178 0.85810669119373
0.019512213747884 0.377828759438388 0.199445009517176 -0.618573608118684
-0.287064155173381 0.33559031105375 0.177068324265978 0.410598527950172
-0.310645532645417 1.32128669073204 1.3791547939353 0.480872501067171
-0.291787288435951 -0.0101818516415336 0.625161087260424 0.0735167061254066
0.527150788852084 1.01576408099546 1.55636411500394 0.0891664093489806
0.724356812814441 -1.01257442062226 -1.2383339029699 -0.485339833558807
1.3021373635318 -1.57850040656738 -3.06756996578109 -0.857865473883971
-0.53558594919775 0.51616375030483 0.599487098947782 -0.565691876201177
0.296456085630752 -0.526727381950469 0.202739625289698 1.57457695643441
-0.523321861193051 2.35271235855398 0.920019542448093 0.829403478046242
0.367913830019976 -0.369224641194026 0.100572866556503 -0.440241426830692
0.156553078532785 0.576807712328942 1.28010057686555 0.898022757239888
1.79493231550224 0.272711770299388 -0.569814645660639 1.04562379159165
1.22913458521751 -2.95085503429993 -1.38343411512805 -0.817854858825866
1.21460377967241 -0.0870782776643655 0.29119206666617 1.0033993030449
-0.326929894401278 -0.443335543900082 0.187569716005481 1.9719788608499
0.614007879754364 -1.27074339365846 -0.395066155674528 -0.471487436096497
0.641904750946963 1.59147788611243 0.357210942603192 0.868466194200365
0.430565427067526 0.141532175258871 1.26839282001273 0.087884598041354
1.3325514802496 0.960470647822351 1.70295651651291 1.33894151013347
1.98503639042242 -2.43943654818009 -2.21361873500531 -0.786545275175201
2.44825639596765 -1.78598593000003 -2.6118439597977 0.536453804126465
0.15271952454813 -1.96580817239457 -0.129187556215675 0.0731332952341472
-1.21114178945585 1.86332829662467 2.41364055337211 1.06172738797448
-1.48488156915296 0.828047140956348 3.57059340416369 -0.298737251066082
1.12390697791434 -0.313259647746646 -1.36212062948895 0.124929918540192
0.717178632901845 -0.281541031551195 0.406426234079866 0.780194024363688
-0.504943932060687 -0.955040376882597 -0.0432703110143897 -0.903552393189832
-0.665669284997216 1.02098557165366 2.00384501189623 0.848780480257505
-0.504084489055901 0.331359815755865 2.05161841099597 0.288311451182573
0.288748071750751 -0.274151069606797 0.436489261430505 0.467651028786918
-0.451256457359938 0.707848522680749 1.83382026209135 -0.118453645936867
-0.278232416782316 -8.22175962883329 -0.197136568434065 -0.561377835092095
-0.802748337114382 -2.45772425557887 1.08795191755917 -0.00203350442290162
-1.08647574178802 -0.601158292768194 1.89799155942442 -0.174301081679132
-0.533579437218458 0.549984488236688 0.664099140430524 0.166340305727182
0.349100312536424 -0.39947427855884 0.665917957226006 0.8288659935608
0.692871535641314 0.319796266834598 -3.68805229375067 -3.59799547842769
0.387123578607204 -0.755773969668321 3.11356646899393 2.95543272253726
-0.257251310664982 -2.33906484381407 3.40080659754079 -0.323006512906808
-0.78106302868721 1.15520067026464 -0.0159156262317068 0.597606599603141
-1.23218397515537 0.715112165119855 2.16137702581664 1.34200480125027
-0.357838932032235 -0.975891812351883 1.06799371408481 -1.00040853972811
0.458988051154588 -1.43492854650813 -1.02401462535475 -0.637190341287563
0.344886480026355 -0.70864125351715 -1.06287212324798 -1.72042371066011
-0.535796205342372 0.35605649405191 1.36139545223008 0.889884661392153
-0.873417462127104 0.247281594710518 1.59368846177103 0.587605010794591
-0.192570242111551 0.219695074958921 -0.15857562059989 0.274391150198637
0.104882888094581 -1.16067375861809 0.73519361243008 0.969904019766277
0.18973305406465 -0.42345500732159 -1.15459789336285 -0.844109312397467
0.1569622229331 -0.400131392488808 -1.49875639264688 -0.576960205941833
-0.164234994452174 -2.01550462182335 2.43919828249718 2.58054248178418
-0.840779537311021 1.98185118866058 1.1247654583854 0.046885487634567
-0.706468026970344 1.0138652683636 -1.17661474196921 -0.337651395189933
-0.121778057620934 -0.325941150245762 0.314892580804335 0.0876894535810713
0.262010694875244 -1.4720947266611 -1.50257075864451 -0.0556234704875518
-0.0473077403254752 0.34263197166565 0.0845916806677718 -0.574307882434551
-0.260362215618141 -0.316492847180788 -0.747786452734158 -0.767694080386415
-0.0717531935809532 0.639667348425498 -0.225906196162788 0.985950585718398
-0.177031140696493 0.204238824696853 0.823317307841302 1.21132553632231
0.00851253254302309 -1.34341861196429 -1.07897911852316 -0.601630766168867
0.0464986564183701 0.120900352669323 0.883069203068654 0.456742067552293
0.781508993108506 -1.3987895588247 -1.34115006324711 -0.262267711680073
0.435147725492972 -0.0865514976139327 1.17192974310827 1.10370272068013
-0.233279330024917 -0.588852219602115 0.0669432363143108 0.673787886631919
-0.771825244322202 0.116422306611555 0.370426126154965 -0.524372884199162
-0.0329186922482575 0.534508638243309 1.18193749724045 0.120444403577302
0.425648540022129 -1.31074492432173 -0.498951654529048 1.0501836874211
-0.341013243958143 -0.212802858805932 -0.660526373482737 -0.440501292800298
-0.60661082636407 -1.0540662415416 -1.09147024499343 -1.6039983921419
0.126138656348213 -1.08709207346891 -1.46027022803346 -1.31845218451774
1.29036133790082 -0.614866132048388 -1.50014048623149 0.597195880817172
0.387578462293761 -0.388085911695932 -1.85562322741062 -0.553645220373546
-0.43289298531409 1.78301450247029 2.65030428293467 1.72615383359234
-0.936013282449682 -1.0620471337269 0.661964531573793 -0.391531988958454
0.0986690187544148 -0.708381260173247 -1.14950372836629 0.0218770392722136
-0.621457126590707 0.595665964916028 1.24579100109954 0.839424044308138
-1.19954672869422 -0.613876845626951 3.07360309168062 -0.267740584048169
-0.494175858772812 0.585023687820488 0.458648308223146 -0.143698269559804
0.123188284708343 -0.072359249741144 -0.259187002124564 -0.30909371720324
-0.316974864118803 0.281194179604208 0.198157581941056 0.602182454122277
-0.970114334433281 1.01879085715614 1.82693852037349 0.75912196273154
-0.504807322650544 -0.116033449137992 -0.0476827175720644 -0.707489908572598
0.411878606973829 -2.20119837798865 -3.00426935235698 -1.79407531444851
1.12035466839987 -1.19388994146777 -4.02709102511264 0.160597815638314
0.467141703563709 1.23390691542442 -0.61921847486859 0.51214484985975
-0.0937299967649644 -0.784176075919655 1.06447511973608 1.06176487406177
0.0557537201875813 -0.96136058453001 -0.782558908528801 0.329599992824929
-0.344966545937046 0.882383596736957 1.24956652415588 0.832295190491303
-0.953672462351296 -2.32116423748843 4.04577451552076 -3.38717391956745
-0.277431950996072 1.5496798303033 0.878822437745359 1.33691796029476
-0.834714768013434 0.338288061156231 2.02153660872985 -0.481604059849955
-0.628193365880339 -0.997335357006386 0.732026481326178 -1.13424187753572
-0.193700314727301 0.275270036482352 -0.60010889511668 -0.409046614280834
0.290579429869046 -0.252149531537856 -0.305011349244774 -0.560895539296496
0.484518852959925 -0.987345590872345 -3.24770140003965 -1.74115280937662
-0.383445660118526 -0.777258677724906 -0.256345302612209 0.082451871300487
-0.0947784045547897 -0.483095359701434 -0.0394739921034817 0.22427258134397
0.492700400592952 0.243039480471702 -1.5818427747046 -0.212809102783371
-0.123102756512558 -0.351576386321676 -0.119844305195082 -0.411803423658558
-0.417206694279894 0.912913096971245 -0.479870760904418 -0.314974127402663
-1.44538885399394 1.604178299271 1.17150307889593 0.334090721866751
-0.751330133305012 0.850578962267991 0.922715389786321 0.023621340162481
0.107214947419418 -0.33470071877578 -1.50252748913535 -0.706941572200602
0.162855578188734 0.214201207507428 0.55795538315158 -3.26810019530416
-0.0157784649307284 0.0728817838490898 -0.18712220110114 0.985933786011741
0.166761663572344 -2.24025481406266 -0.732018029121984 -0.586127638271374
-0.720391168597296 -0.31622278020405 1.65128999093623 -0.953176449198718
0.102511013975184 0.807461365380355 -0.0888878286675576 0.0936153893927048
0.297356271014962 -1.51025414784749 -0.571467858658374 0.227181474150763
-0.293198684475814 2.13826583925095 0.317459425699047 0.805818631579476
-0.433091480996466 -0.918312226249896 0.627625772008276 -0.432688199515492
-0.665714084482544 0.569638753808168 1.21579078595795 0.500468616018835
0.0666949328018966 -0.681498778149148 -1.42567598996215 2.35077036777559
0.0323102717210838 -0.801375588755514 -0.949999900349922 -1.52399418628302
-0.455228305613132 2.42157827456649 -0.378692447391629 0.748844439421061
-0.260233911240161 -0.635396958981986 -0.668161842757317 -1.206220072516
1.03829251565577 -1.74553804373035 -1.99789632937199 -0.578777168370554
0.353205439490098 -1.02589017641081 -3.40947555820981 -1.27801192066501
-0.137668062499478 0.486502777294749 1.07016259838905 0.495616219097971
-0.793431511494221 0.987329931931065 1.6721888925356 -0.157505535488895
-0.532124159032494 -1.043742857758 0.785981271550105 -0.434501583680821
0.0981245593401889 1.45467131869879 1.54897981597272 0.623557250845893
0.671580488603896 -2.79667154152973 -2.64345406813891 -0.814602131201176
-0.87079625725284 1.0059948647833 0.0203233111892714 0.224632595680456
-2.81789319408611 4.88329638023252 5.38472567686723 -5.38906282403284
-0.518923437020208 1.0543755681555 1.59954232163198 1.54784573457842
0.0378791730266413 -0.777661688058523 0.454879856664078 0.120863060064721
1.3299654086008 -2.50467485673772 -3.63541795951416 -0.962783311424986
0.236342453435636 -0.263046046430339 -0.767359455033334 0.987484331815408
-0.768301375113447 1.10065638282061 0.70905039426948 0.934778891274628
-1.06146318642662 2.42630022568052 1.75139966016095 0.834356718025719
-0.482445560235975 -0.602853240949452 0.992957009841124 -0.462253137691054
0.760459745651443 -0.297360271847831 -1.48200715687192 -1.21571775745885
0.013502141445448 0.967357547598466 1.82355825151083 2.16186144392567
-0.101535120974298 -1.40416240285223 3.1862298268215 -1.3441102760229
0.165945556894814 0.809162721712382 -2.25923101628167 -1.30778027070499
0.202081194832097 -1.50540401349604 0.912082054456665 0.688434903326342
0.438531754369129 -2.24711622713804 -2.17887633827964 -1.33358486927246
-1.38890969692544 -0.671553821081639 3.05597219061082 -1.99864333909984
-1.33567536716401 0.810839491768094 3.68344633466444 -0.44064871280109
-0.186881192127703 1.87856420052606 -0.776788656403426 -0.41556053019106
0.330529553363267 1.46398922791571 1.18113624678054 0.821199988306605
0.0966445496647923 -1.03029216183158 -2.12497789458893 -1.0423649609306
0.238052407612146 -0.0387187144807614 -1.46926807580415 -0.429286709556056
-0.224404262536875 -0.137761534759221 0.160134045628662 -0.348188797484055
0.343560046018438 -0.365700685401147 -0.956965134238167 -0.767530818133999
0.245293053044171 1.52667394011145 -0.0200906846160078 1.08047574481097
-1.15295304912304 0.893538345013207 1.51298374326075 0.801248707729671
-1.11394061674604 1.3194500759575 1.82398858060402 -0.184136782996101
-0.0321003610936486 0.126909281105278 0.684030382518311 1.35302226892588
0.320532748160532 -0.918214733687192 0.258444205630092 0.363268058255149
0.430286027580142 -0.857700542037607 -0.387628578618915 0.168988558198065
-0.240573168847671 0.62884115144902 0.178760656849764 0.114393239201964
-0.439994667384564 -1.72488238169544 0.460352536562901 0.209858613677137
-1.26465576960229 0.949692443613764 1.78206810645795 0.135422498805769
-0.712717210693977 -0.341547178963458 0.082119981474189 -1.16092757873179
-0.329481314322182 1.62394905126495 1.03896122337957 0.486330640874429
0.149320729096777 0.3117788289646 0.851108535226122 0.675680983364958
1.18451753068103 -2.63737826652695 -2.80966501639235 -1.59227451063283
0.313952190800341 -1.19065532993149 -3.23674649450115 -1.25716204622186
0.904501491167151 -2.29490165116544 -1.17831033758037 -1.57530429662267
0.960573717473933 -0.0964227917163974 -1.83486874528435 0.151544645891403
0.57681211678247 0.216239789337284 -0.237190136144512 1.1269918515006
-0.917535352061685 0.807698742482854 0.881594328227117 0.586683791340151
-1.10815135864061 0.743445681639274 3.27176421096893 1.42155409774126
-1.576678640765 2.11490800648678 3.52660522329241 -1.15090163561075
1.02588612635548 -2.17199058612257 -2.74927654741668 -0.852901553075791
0.634678773613621 -2.30710416530076 -2.07887369165201 -0.335660739251733
0.302092480218419 -1.86177024287044 0.275158243208582 -2.55180033124997
-0.34175637961652 1.01252981206881 0.310642830579396 -0.0118992217059197
-0.278928527940417 1.46710788319769 1.98731460441414 1.48233743337128
-0.174110154157365 -0.958008367379488 -0.349563380484351 -0.606121897033151
-0.502702435251773 0.504088461509991 -0.257785573951351 0.0392607737603191
-1.12718096531852 0.431637505118529 1.19378015820363 0.152407208071107
-0.579727918528313 0.572013241486114 -0.821573962932685 -0.530204169455401
-0.296916609224362 0.917747502794848 1.53335926203257 0.528446903367514
0.979408541241648 -1.71277723950541 -1.0733367131086 0.105525151431588
0.0734410284381772 -0.627597741811441 0.309628024640365 0.509228984062065
-0.243808834147215 -0.748872201403982 -1.22054136815343 -0.973109988578922
-0.9454077403396 0.323871478285706 -0.190045061544894 -0.84535197701643
-0.301916724009951 0.273010328504758 -0.927522576928015 -1.3704144899789
0.19397081578468 1.24111841109361 0.769138069279791 1.43765144654163
0.224836857974856 -0.56970529683099 -0.972209853172364 -0.0338336102337875
0.00498738141905752 -1.41871966130711 -0.966990596517373 -1.63173003665359
1.01255123956441 -2.59253336155316 -3.88404191771003 0.264588347373705
0.12592236483463 0.0992650047102923 -1.28291030099049 -0.646808164553852
-0.107348076399461 0.961884532260532 0.523529924595784 0.647535583707779
-0.443555188878538 0.334949295825053 0.536496968528221 0.135148885477469
-0.735532292402502 2.09260179854637 2.23741445985688 1.33711955538287
0.153728561981648 -0.960310538327772 -2.0174953584581 2.40531042908601
-0.829881766827223 1.59455609740993 0.553616821543704 0.592811785814708
-0.664844403733571 0.268967995906787 1.49980567819112 0.374800000615204
0.141277945424349 -1.26882519228056 0.00302171105886906 -0.957364359683034
0.17542416283291 0.306323431861867 -1.45286866972132 0.561620208399826
-0.00329599524767737 -0.963759666786402 -0.442677864617686 -1.16305825835428
-0.308632317378232 -0.773688851648874 -0.198371733159713 -0.390780927180187
-0.164628206926605 -0.136928011741162 0.271024972034699 0.497394679274347
0.31196998295323 -0.0160747494740284 -1.09660341796536 -1.46519091533022
0.348221300515156 0.00198174339150305 -0.910182148371664 0.419637863897776
-0.574018537015677 -0.937184888964689 0.692631304751061 -0.108979997544103
-0.0914877703213375 1.48391156764874 0.864523657327393 0.889896256140031
-1.15766060098757 2.16892916195429 1.38375137463096 1.13221837564389
-0.271142743418458 -1.10893270888438 0.29769708142691 -0.220343051897073
-0.106054408362205 -1.15236890882934 -0.395671973080857 -0.69043162724398
0.167305972074992 0.570669084211409 -0.0090458046797488 0.189448545912823
-0.137830139571817 1.27593817560749 -0.426352732675247 0.368832494747142
-0.544187645422403 0.519221229191742 -0.949185471798426 0.993476675536531
0.103551682080473 -0.619985629586182 -0.962274025945803 -1.2709130255657
-0.169350431387241 0.428087881923091 -0.579490039806563 -0.775269083157203
-0.948960708355252 0.507940264889168 0.737751253073349 0.344853672138941
-0.779333244234267 0.297955794735945 2.17485101945311 -0.279524716319243
-0.310211877719511 0.244937895368297 0.398146162300655 -1.02438348776562
1.09471198882337 -0.798263584083133 -3.32469782127124 -2.2697176028835
0.683313707174449 -1.87422649113998 -1.09501455354805 -1.09872119750619
-0.888908386490605 -0.924679748981568 0.196505060005238 -1.13770236035835
-1.27456676707865 -0.702457496031744 1.00008133215894 -0.513734734654819
-1.03549148912583 0.133254710809979 0.845623045853148 0.0616967919252303
-0.403799515414622 -1.49408783589175 -1.66317012633575 -1.3977485548553
-0.872247228507926 -0.384678990714208 1.2481239017788 -2.4313593513412
-1.09739413028506 -0.73242329419694 0.98047944884318 0.290951983722139
-0.0855319750573652 -0.770370919282254 -0.999360733463655 -1.54398857993368
0.127476232965405 -2.01685321760268 -1.18177292383893 -0.626574665678122
-0.477557652012422 -2.2502631282818 -0.271511809837341 0.261195479891362
-0.229089907217924 -0.312442565162536 -7.03507062446862 -5.97460509459493
-1.04895785077163 1.09476518124667 -6.21295674759381 -5.88847367222723
